id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
6891,50000,2,2,2,32,8,0,0,-1,0,6,21600,25806,38462,14694,48385,22836,9581,6765,24012,5808,48385,9246,0
6892,20000,2,2,1,49,-1,0,-1,3,-2,0,8478,6669,17314,10534,5361,5885,4286,1430,2915,1976,2079,1992,0
6893,150000,2,1,2,24,-1,1,2,-1,2,1,67243,69541,37064,37720,90091,124214,24308,12751,16683,16228,20809,52938,0
6894,150000,2,1,1,22,1,5,-2,2,1,0,44831,69577,66239,46394,80889,59186,6492,9815,30677,5393,33804,59186,1
6895,150000,1,4,2,27,-1,8,1,2,-1,8,114635,106725,69701,55258,48014,40119,29288,42985,20085,22932,8974,12185,0
6897,150000,1,1,2,60,1,0,3,-1,4,1,61845,138518,74996,75885,74160,42357,10721,76702,18377,22078,25660,16323,0
6898,100000,1,2,1,32,2,3,-1,0,8,-1,32823,77529,29891,37331,50570,52540,12836,77529,5083,15346,20068,3672,0
6899,150000,2,2,1,44,3,4,-1,-1,-1,-1,86851,29415,85983,60334,72643,89513,42519,14161,28456,18196,28229,17555,1
6900,20000,2,1,2,21,1,1,6,-1,3,1,16239,4286,12929,10402,10751,6805,4637,1956,5618,3133,10751,6805,1
6902,200000,1,1,2,24,1,-2,0,-1,-1,-1,86758,49399,190466,67490,86111,138318,30027,14192,56166,20924,24674,138318,0
6903,30000,2,1,1,57,-2,-1,-1,1,5,-1,18469,18428,13869,8604,19218,8726,18469,2109,13869,3191,19218,3838,0
6904,100000,1,1,1,22,8,-1,8,-1,-1,1,32760,55615,45726,44703,64670,45985,11162,17296,12758,5620,17462,11671,0
6905,200000,1,2,3,71,1,-2,0,5,3,8,108069,139713,168046,93095,55713,81939,108069,22517,37816,39210,25898,28168,0
6906,20000,1,1,1,31,-1,-1,4,4,-2,0,16625,4866,6414,7902,6933,16186,5774,1994,1765,3111,3254,16186,0
6907,10000,1,2,0,48,-2,-1,3,1,-1,5,5152,4594,4202,4916,4739,2709,1086,791,2520,1550,2583,552,0
6908,50000,2,1,1,23,-2,-1,-1,-1,3,0,17451,26848,12338,29846,21828,23576,4758,11920,6058,15573,14768,5986,0
6909,100000,2,2,1,25,0,1,6,-1,0,1,30422,17144,59963,64135,44764,27574,9731,7852,7166,23141,44764,10115,0
6910,30000,1,2,1,63,0,5,-1,-1,-1,0,15456,20316,17535,10010,19273,7216,5776,4403,7446,1537,10988,2215,1
6911,200000,2,1,1,31,0,8,2,1,4,-1,146352,138302,196258,112860,39850,71140,42998,78694,91330,27340,8319,38458,0
6912,150000,1,4,1,42,0,1,1,1,0,-1,99131,79517,71703,39986,75089,102615,37506,27881,71703,1044,75089,20642,0
6913,500000,1,1,2,37,-1,-1,8,0,4,-1,294152,279463,122634,311271,144520,221515,139389,82623,45979,37535,144520,56420,0
6914,200000,1,1,1,65,6,0,-1,-1,2,4,69516,165356,88987,67151,124335,77705,30370,165356,32998,15005,48884,31988,0
6916,150000,2,1,2,69,0,0,8,0,2,-2,60134,75681,54681,34473,64735,84440,60134,28229,10239,9046,42293,44773,0
6917,20000,1,2,2,71,-1,-1,6,0,-1,-1,9070,12583,8077,7078,4840,10581,3331,4346,1751,1373,2004,2146,0
6918,80000,2,2,1,59,-1,-1,5,-1,4,0,33560,42598,30245,18587,26483,18309,12609,10668,12811,4515,5235,6099,0
6919,150000,2,2,2,23,3,-1,-1,4,-2,1,39365,132058,51888,68671,109111,67086,39365,29556,29520,22372,49489,6783,0
6920,50000,2,1,3,68,-1,2,2,0,-1,0,8941,23567,28547,16470,25301,22089,8941,5872,5122,5491,11820,6302,0
6921,20000,1,1,2,65,3,4,5,1,0,1,4136,12228,11351,10754,14640,5971,1174,7322,3715,6880,3671,1607,1
6923,50000,2,1,1,27,2,-1,1,-1,-1,6,8866,25986,26958,29710,14876,26150,8866,25986,8468,9844,6858,8428,0
6925,50000,2,2,1,64,-1,0,3,-1,-2,-1,24163,20072,19369,32333,19235,20390,13779,3528,5198,7068,7353,5685,0
6926,10000,1,2,1,43,1,3,1,-1,2,-1,7095,6317,6429,1853,3697,6108,2423,750,2111,263,1103,6108,1
6927,100000,1,1,2,74,-1,-1,0,6,0,0,21723,34002,41708,41207,45748,54820,6695,8376,18181,10439,13250,22167,0
6928,300000,2,2,2,51,6,-2,-1,-2,-1,0,102506,144871,55948,134579,270260,154247,102506,80950,16921,49611,91283,22260,1
6929,300000,2,2,2,50,-1,-1,0,8,-1,1,43087,69637,61863,173299,129371,70663,25648,37087,34619,84987,51285,70663,0
6930,20000,2,2,2,30,-1,-2,1,3,1,-1,3361,9790,6990,6847,11820,8169,3361,1531,4255,1908,4658,3634,0
6932,50000,1,2,3,65,-1,4,4,-1,-1,-1,29643,7468,12928,27485,27566,16320,9060,1922,4748,7370,13372,6476,0
6933,100000,1,1,1,27,-1,2,-1,4,-2,-1,70504,63975,32452,39472,57498,27142,70504,22803,3588,39472,57498,3270,0
6934,20000,2,2,2,73,2,-1,6,0,0,-1,15914,10267,15822,7627,6674,15877,7577,5209,15822,3094,2004,8604,1
6935,30000,2,1,2,26,1,0,-1,-2,-1,2,10581,12414,12235,10736,21936,21346,3996,5589,6407,2261,5547,8399,0
6936,30000,1,3,0,30,4,1,8,-1,2,-1,12837,6941,11137,10320,8970,10555,6526,2926,4155,6366,3052,5913,1
6937,10000,1,1,1,49,6,0,1,-1,5,6,10700,7033,4290,4092,7624,10022,4049,2026,751,4092,1477,3132,1
6938,200000,2,0,1,26,-1,0,-1,-1,0,1,67680,71187,44021,37367,69477,132529,25207,40610,12226,17614,18789,35907,0
6939,200000,1,1,1,27,-1,2,8,-1,-1,-1,57756,145912,96142,62235,165497,50646,24961,76673,34768,62235,33113,50646,0
6940,30000,2,1,2,49,-1,0,0,0,2,1,17413,11526,17612,17972,16046,17470,17413,1350,1167,7790,16046,4061,0
6941,200000,1,2,2,72,-1,2,-1,-1,1,0,166173,62277,80734,33947,139406,43013,61118,8323,35947,8610,54748,11138,0
6942,30000,1,2,2,40,1,-2,-1,3,-1,4,7483,13702,12174,13303,26112,7870,7483,6178,2057,5716,5758,847,1
6943,10000,2,3,2,37,8,0,-1,0,5,5,2397,7376,4495,9353,6499,4125,2397,2108,2407,9353,880,630,1
6945,30000,2,2,1,65,-1,-1,-1,-1,0,1,12308,23313,17200,21757,5914,7890,12308,8539,7720,7966,1981,1520,0
6946,80000,2,2,2,45,-1,1,-2,0,1,-1,30065,28242,39409,46498,31685,27489,8674,5235,12936,46498,12678,27489,0
6947,50000,1,2,2,56,2,-1,-1,8,-1,-1,39422,22935,20089,12051,11844,21478,10147,22935,20089,6603,6067,2109,0
6948,200000,2,1,1,35,0,5,-1,2,-1,-1,76110,157131,152031,99795,140121,76878,38807,32049,6399,49750,46943,18658,0
6949,80000,2,1,1,54,0,8,2,-1,-1,-1,18557,40852,39989,45554,63746,11760,6603,19912,18290,11742,29498,1488,0
6951,80000,2,2,2,50,0,-2,4,2,0,4,30860,14816,25283,50562,27297,47062,7766,4370,2164,50562,10320,19393,0
6952,100000,1,1,1,54,0,8,-1,0,1,5,34810,39326,25873,48561,62557,74231,34810,25288,3641,8555,62557,41936,0
6955,50000,1,2,1,68,8,-1,0,-1,1,0,27060,48987,45360,16325,32434,26246,9444,11240,16751,7218,6045,9976,1
6956,10000,1,1,2,44,4,1,0,-1,-1,-2,7108,6301,3276,7323,4237,2150,2601,6301,3276,2459,100,718,0
6958,100000,1,1,2,67,-2,2,-1,8,1,-1,38057,33569,37190,31893,62497,27646,6967,10566,5600,31893,20740,11966,0
6959,20000,2,1,1,53,0,1,-2,2,-1,-1,4618,11576,2618,4371,11458,16944,567,11576,1389,2139,4286,2632,0
6960,80000,2,2,2,40,0,-1,1,-2,6,0,50761,31773,44342,30195,49959,50835,12274,14465,11142,1609,20522,10498,0
6962,20000,2,1,3,44,3,-1,0,-1,0,8,4443,5157,10165,8103,7741,10424,4443,2862,3346,8103,2892,4150,0
6964,200000,1,3,1,24,-1,-1,6,0,1,-1,144169,86544,55321,45461,111909,99324,66614,35428,24726,26458,7743,30817,0
6968,50000,2,3,1,33,1,0,-1,0,4,2,22213,29747,31415,31061,36243,15167,3982,2880,6566,9838,12048,4548,0
6970,20000,1,1,2,51,0,5,-1,-2,1,4,3587,5100,8189,19174,12622,13545,1450,5100,8189,19174,4330,3237,0
6972,200000,2,2,1,33,-1,-1,0,-1,2,2,46184,59317,50021,57241,207835,118156,22000,5943,30963,14196,102319,44791,0
6974,50000,1,1,2,26,-1,0,8,0,2,5,7554,18964,17599,24500,18872,9849,3229,4174,5942,3262,4293,9849,0
6976,50000,2,1,2,46,1,1,1,0,-1,0,20310,28706,18091,24295,16191,22178,5537,4792,4379,7494,1648,4284,1
6978,200000,1,1,2,66,0,0,5,1,3,-1,153930,169002,92296,51025,107416,86594,71077,47359,18546,14043,32924,28281,0
6979,100000,1,2,2,51,2,5,0,-1,4,2,68014,76604,33247,46978,61208,27579,20184,22898,33247,12877,20061,6164,1
6980,100000,1,2,2,45,-1,0,-1,-1,-2,-1,53813,59532,37805,49153,30591,76759,21166,11589,10700,23689,2912,20770,0
6981,100000,2,2,1,40,0,3,-1,-1,4,2,17543,25972,18747,59405,49686,14084,5543,25972,3017,30015,24712,7560,0
6982,10000,1,1,1,56,1,-1,0,2,-2,2,2779,4742,4658,4018,5420,4440,1735,4742,855,1712,2156,1305,0
6983,20000,1,4,2,28,-2,-1,1,-1,-1,-1,9909,14626,7736,12666,3873,9671,9909,4619,1793,4248,1206,2019,0
6984,20000,1,2,3,47,1,2,5,0,3,-1,9515,6182,8264,10013,7605,10077,1445,3440,2660,4861,2382,1469,0
6985,80000,1,0,1,39,-2,-1,0,-2,2,1,60172,13202,52078,25738,22765,36173,19310,3419,22722,9246,11512,17552,0
6986,50000,1,2,1,44,3,-1,2,8,-1,8,34048,40899,14707,12624,14047,33520,34048,11118,5449,2575,2112,18531,0
6987,50000,1,2,1,47,6,-1,3,2,0,1,11477,13363,24620,15106,43385,17019,3683,7437,4146,3911,20562,10936,0
6988,200000,2,2,1,66,5,-1,-1,-1,-1,-2,79997,51662,195236,68271,126800,90167,30014,13107,38815,41205,48567,46827,0
6989,300000,2,1,2,66,1,0,1,-1,0,0,136446,58890,110560,74584,145163,108340,69521,31305,31624,74584,145163,25317,0
6992,30000,1,2,1,63,2,-1,2,-1,1,6,6189,10619,7221,14260,17465,7709,1899,3246,3522,5734,6261,3364,0
6993,30000,1,2,2,68,0,-1,-1,0,-1,8,16993,22017,11297,18137,12800,19274,2448,5270,4084,8605,3883,6110,0
6994,30000,2,3,1,70,5,4,-1,-1,0,4,12359,19756,10099,22233,7254,18706,1937,2163,3607,4226,7254,18706,1
6995,50000,1,2,2,39,0,-1,3,0,-1,0,23502,15182,25939,14733,11198,12141,7130,15182,12708,7190,2620,12141,0
6996,20000,2,1,2,50,5,2,-1,0,6,2,6915,7212,13840,3934,7449,4908,2033,2080,3518,3934,1708,693,1
6997,50000,2,1,2,38,5,0,0,0,4,-2,20560,13402,18931,14874,26504,34842,7133,13402,8425,14874,18830,5459,0
6998,30000,1,1,1,32,6,1,-1,3,5,-1,13231,10964,7243,16829,14289,11901,3636,3858,2982,4337,5100,11901,1
6999,20000,1,1,2,50,0,0,-1,1,-1,6,13265,9378,11728,4480,6524,7027,3267,5187,11728,1019,1682,3388,0
7001,150000,2,1,1,40,0,-2,0,0,5,1,100200,51810,56224,79002,109643,54712,100200,23309,34479,13638,68703,15561,0
7002,30000,2,2,1,51,-2,-2,0,0,1,1,24167,16946,9444,12420,11094,12689,8020,16946,9444,3412,610,4223,0
7003,100000,1,3,1,74,1,-1,4,1,-1,6,53727,59473,50686,64783,51971,43407,13231,33510,14338,31615,9858,26387,0
7004,10000,1,2,1,73,-1,0,3,-1,-1,-2,3325,4011,2270,1155,6447,5252,1507,704,2270,414,1332,1249,0
7005,50000,2,3,1,38,-2,1,0,2,-2,0,12813,9405,24540,37203,39775,26260,2805,4677,24540,7570,8687,15677,0
7008,100000,2,3,1,26,1,-1,6,4,3,3,67901,38635,34503,33398,30727,60183,15815,14222,7260,1966,10054,28983,0
7009,30000,2,1,3,44,-1,0,-1,-1,-1,-1,12266,5472,16773,10491,23452,20933,3872,788,4052,5821,11138,5449,0
7010,20000,1,1,1,38,2,2,-2,-1,-1,-1,7908,6385,10327,11029,7956,14925,3092,3962,10327,1820,3296,8772,1
7011,50000,2,1,2,42,0,8,0,0,-1,-1,24474,22440,20472,28611,23939,6386,7530,22440,7493,9987,8710,6386,1
7012,30000,2,2,2,57,-1,0,-1,8,0,-2,14649,10990,3415,6366,10543,8417,5574,3651,1044,1701,4956,2163,0
7013,20000,2,2,2,51,0,-1,6,-1,3,0,8524,12856,8956,12823,19823,10565,2919,1302,2167,4495,9885,1945,0
7014,20000,2,1,1,30,-1,2,2,2,1,-1,13812,15419,5334,14632,14436,14330,7350,2239,5334,1656,5342,4706,0
7016,30000,1,2,1,73,6,1,3,-1,8,1,21844,12427,14402,7258,11349,17891,11425,7025,6061,1917,7071,7599,1
7017,10000,2,4,2,28,0,3,6,-1,1,0,4613,1764,8056,4081,2642,4774,1219,347,8056,1004,557,984,0
7018,10000,2,1,2,36,-1,-2,4,0,-1,-1,5037,5901,5438,6331,8935,2097,854,1097,1558,733,2402,732,0
7022,100000,1,2,1,21,4,1,0,0,1,0,25461,25147,46897,22702,59508,20305,5168,9250,10604,10866,31439,20305,0
7023,30000,1,1,2,72,8,6,0,-1,6,-1,5291,18399,16831,23506,10543,23973,2275,7966,6385,5829,10543,7088,1
7026,50000,1,2,1,72,1,-1,4,3,2,6,22125,38760,29268,14235,46889,14649,7241,7717,12558,5561,13587,2928,0
7028,50000,1,2,2,26,-1,8,6,1,-1,0,36789,13540,31458,10433,14223,37268,6373,3229,14834,3950,3494,16678,0
7029,10000,2,2,1,41,2,-1,-1,1,-1,-1,4140,7044,5340,4088,2173,8420,1644,3559,2519,1745,874,2592,0
7030,50000,2,6,2,58,-1,2,8,0,2,1,33233,25038,34568,17153,42759,12213,33233,16243,34568,3338,17135,6578,0
7031,200000,2,2,1,31,2,5,3,2,3,6,90824,115671,86341,64283,136622,113720,42335,43771,15540,14709,32990,44937,1
7032,30000,2,2,2,26,0,-1,1,-1,-1,2,18006,20078,16178,16310,13304,14151,2148,9593,6155,16310,2375,5792,0
7035,20000,2,1,1,43,1,1,1,4,1,-1,12279,7441,12139,8082,9508,13244,2566,2663,12139,748,4793,13244,1
7036,20000,1,2,2,58,0,0,3,3,0,-1,14347,15607,13312,8366,7801,7608,4700,4776,2977,1643,7801,4337,0
7037,200000,2,1,3,34,0,1,-1,-1,2,1,71705,37210,56873,104085,50200,27133,14727,9282,11267,59881,23309,12216,0
7039,150000,2,2,1,57,0,-1,5,-1,-2,0,37501,107387,108617,57869,25544,68588,16431,31963,42184,17595,6047,16070,0
7040,20000,2,1,2,21,0,3,-1,-1,-1,-2,11275,8337,3588,10169,13658,2761,1920,3860,1374,3355,3884,928,1
7041,80000,1,2,2,22,-2,-1,-1,-1,5,1,33627,16822,43979,34899,46061,58497,9153,5243,43979,20010,19013,58497,0
7042,200000,2,2,2,64,0,-1,0,0,-1,-1,59993,50614,136106,77596,65799,117014,59993,50614,136106,49454,38180,33743,0
7043,20000,2,1,2,68,1,2,6,3,2,-1,6101,11007,8116,3900,2839,12532,2282,5846,2838,1366,505,12532,0
7044,50000,2,1,2,52,2,5,0,-1,0,5,24556,32772,28602,22707,13516,11411,4419,13060,7958,4878,6860,3759,1
7045,20000,1,2,2,67,6,-1,6,1,-1,-1,10416,9443,9608,6858,12704,12774,3217,2846,2223,1798,12704,2510,1
7046,100000,2,2,1,73,-1,-1,-2,1,6,0,80691,50696,86437,28824,26977,44233,15859,21933,29860,9742,10685,11068,0
7047,50000,1,1,2,30,3,-1,5,6,0,3,21009,8273,19209,23405,10530,31628,8597,3580,5829,8508,6010,31628,0
7048,80000,1,3,1,32,0,6,0,5,4,-2,31072,29924,15055,19195,21674,25854,6423,13881,5542,6666,5916,7851,0
7049,500000,1,1,1,56,-1,2,0,4,-1,0,358750,255975,207765,179378,217693,242416,98508,80872,207765,82067,217693,106284,0
7050,100000,1,2,1,53,1,-1,1,-1,4,2,21572,34158,36746,54099,39555,28770,6619,3456,3382,26905,13323,2764,0
7051,10000,2,2,0,58,0,1,-1,6,4,5,9194,2595,2936,9430,5492,2992,2459,2595,1233,2151,560,1049,0
7052,20000,1,2,2,53,8,0,-1,-1,-1,-1,8096,5344,6881,8479,11955,2196,1808,982,6881,3722,864,586,0
7054,30000,2,2,1,36,-1,-1,-2,-1,-1,-2,12128,9391,11691,8620,7302,11773,4238,1948,6276,3764,1743,5077,0
7055,10000,2,2,0,31,1,-1,4,6,4,1,5354,7312,3761,4172,7732,5238,1070,2094,728,1172,2089,1331,0
7056,20000,2,2,1,24,-1,-1,6,-1,-1,0,16449,11381,11953,7690,13639,6766,2644,988,4324,2908,4831,3935,0
7057,80000,1,0,2,40,0,-1,-1,3,0,-1,36664,60556,43438,45526,30798,43389,17304,25713,43438,13902,11403,8863,0
7058,30000,1,3,1,73,1,-1,-2,-1,0,0,8989,23446,10433,25195,5132,9271,4077,3558,4641,2465,2164,4378,0
7059,20000,2,1,2,49,0,2,1,2,4,-2,2839,10701,9688,5919,10043,8596,362,5023,4723,2993,5136,2546,0
7060,100000,2,1,2,31,-1,-1,2,4,2,2,16083,69349,54560,17240,48166,63297,7571,21213,23870,3033,13506,29844,0
7061,100000,2,2,1,63,-2,-1,0,3,-1,0,27459,61904,24949,25303,42899,47718,6291,61904,11590,25303,5548,13342,0
7062,10000,1,1,1,36,-1,2,-2,0,0,-1,5707,4781,2416,5854,1953,3233,3095,2464,505,5854,1953,317,0
7066,30000,2,1,1,33,2,-1,3,6,-1,1,20279,10994,22313,16541,21024,10036,20279,3784,22313,5784,3429,10036,0
7067,80000,2,2,2,45,-2,6,0,-1,6,6,50887,19328,27621,22549,37943,17803,21748,4929,27621,9992,4962,3966,0
7068,150000,2,3,1,45,6,3,2,-1,0,-2,110900,76790,47102,68102,138262,76938,36451,9855,22223,19683,37419,24453,1
7069,10000,2,2,2,34,-2,2,5,-1,-1,1,8385,1722,1754,3227,2643,916,3842,457,234,564,991,447,0
7070,100000,2,2,2,56,-1,1,6,2,0,-2,85095,44738,36362,23788,55154,82684,85095,8809,15494,23788,8952,28878,0
7071,100000,1,4,2,39,8,4,-1,-1,-1,-1,43085,91826,41814,35503,45178,50613,4367,91826,18728,12580,15631,50613,0
7072,200000,1,3,2,64,4,-1,0,-1,3,-1,132000,77153,153610,67328,72915,52849,35008,19373,35263,32668,10637,8705,0
7073,80000,2,2,1,41,-2,8,-1,0,1,0,37616,37544,47831,30123,26091,23979,16653,17150,21187,7007,7023,2095,0
7074,80000,2,2,1,30,1,-1,-1,3,-1,1,43868,37731,37322,51458,48450,36977,18428,17101,12838,25123,31285,16165,1
7075,50000,2,2,2,72,1,0,-1,-1,4,-1,7707,17407,11991,15494,41746,25125,7707,8018,3808,2611,12209,25125,0
7076,30000,1,2,1,53,-2,-1,-1,2,2,-2,9012,21577,8881,7342,29987,9567,3122,5697,3558,2931,6314,2037,0
7077,50000,2,1,2,34,1,-1,1,3,-1,-2,23660,14491,33846,24958,8266,30880,12524,14491,9959,24958,8266,9100,1
7079,20000,1,2,2,59,0,-1,1,3,1,2,12941,11505,10924,6125,8572,14926,12941,2892,1575,1350,3198,1612,0
7080,100000,2,5,1,74,-1,3,-1,2,-1,-1,30184,33355,28528,57398,49065,26302,10194,6815,20597,5677,22847,16664,0
7081,80000,2,1,2,45,-1,-1,1,0,6,-1,51763,41955,33690,21819,9847,32334,34953,10063,15537,7006,2979,10290,0
7082,150000,2,6,1,63,-1,1,-1,1,1,-1,24144,82468,21072,106852,35306,57991,3879,38338,3407,53724,8102,23244,0
7083,200000,1,2,2,64,3,-1,6,1,0,6,64292,158988,109089,112747,157380,37362,23154,158988,40081,48917,157380,14908,1
7084,150000,2,2,1,48,-1,-1,5,-1,0,8,25564,146252,100824,73634,103117,46456,3631,51680,41224,73634,103117,46456,0
7087,80000,2,1,1,63,5,-1,8,0,-1,-2,56373,25042,31957,35890,30664,33932,24349,6056,4405,6411,11534,18837,1
7088,50000,2,1,2,70,2,3,-1,5,-2,4,27008,18999,11348,21863,23180,37717,7249,5959,8405,7496,11648,12893,1
7090,10000,1,1,2,23,0,6,2,1,-1,3,2701,4988,2847,3019,4919,10128,1068,1755,564,1379,1093,2713,0
7091,30000,1,1,2,47,-1,-1,-1,-1,6,4,22120,16230,18748,14349,24522,26823,4749,16230,5008,8018,7021,12225,0
7093,100000,1,1,1,52,0,3,-2,-1,1,-2,19248,32724,59071,33661,65398,89078,4989,10844,9451,14147,16156,16201,0
7094,50000,1,1,2,37,8,-2,5,-1,-1,-1,28211,11385,12553,20154,25632,15792,7244,401,4033,11852,25632,7171,0
7095,20000,2,3,2,46,0,2,0,3,-1,-1,4679,7284,14169,14638,6259,17349,4679,860,14169,1740,2963,5976,1
7097,100000,2,1,2,39,-1,-1,1,2,-2,0,65209,41636,64381,61123,56516,72421,29977,10725,22469,21110,18543,20782,0
7098,80000,2,2,1,22,-1,-1,6,0,0,0,30240,57656,24000,18143,25871,27770,14237,18531,5444,7713,25871,9989,0
7100,50000,1,2,1,34,-1,2,-1,-2,0,6,12479,39963,28128,26388,33758,9593,3317,39963,7640,13503,18231,4752,0
7102,20000,1,2,2,66,0,8,8,0,-1,-2,13254,7541,10118,4812,11971,4207,4448,3086,10118,1404,4802,1921,0
7103,80000,2,1,2,33,-2,6,-1,8,0,0,27112,25610,41810,37164,39700,28836,8595,5692,41810,8404,14791,12993,1
7104,20000,1,1,2,36,0,-1,1,6,5,-1,20858,8562,14315,9973,8348,8130,3036,3125,1780,1760,1899,1387,0
7105,50000,2,2,1,61,-1,-1,6,3,-1,-2,12723,29062,30772,24148,45967,27018,6934,10877,17718,10459,29510,27018,0
7106,10000,2,1,2,23,-2,2,-1,4,-1,-1,6721,4917,1454,4562,3214,3280,2957,2223,358,1556,1027,1117,0
7107,50000,1,1,0,70,0,2,0,4,-1,-1,21017,25948,9055,19459,32045,19103,10848,13829,2350,6079,32045,3406,0
7108,30000,1,2,2,70,-1,0,1,0,0,-1,12959,16415,23248,14515,11869,27271,1456,1786,11088,14515,1537,11160,0
7109,100000,2,2,0,35,1,1,0,0,4,-1,42974,25820,53018,48539,25478,29319,9163,6498,16143,48539,8784,3964,0
7110,150000,2,1,2,42,0,-1,-1,0,-1,8,87839,70824,63828,55166,41815,114920,12309,14642,27464,23998,5238,28914,0
7111,100000,2,2,0,66,-1,-1,1,5,-1,0,45272,56933,14606,24794,38948,37903,17976,56933,6093,13329,15712,7852,0
7112,50000,2,1,3,36,2,-1,4,-1,0,2,23124,29237,18222,15329,41190,20957,4088,29237,5768,4259,16234,5393,0
7113,200000,1,2,2,32,-1,-1,-1,0,0,1,68816,132389,64038,130003,62510,124776,19481,24757,28529,43899,27644,16938,0
7114,200000,2,2,1,49,-2,0,-1,1,-2,1,111546,50271,58116,95605,45028,69078,54417,8005,13036,13633,45028,22367,0
7115,100000,1,1,1,65,-1,0,-2,0,-2,4,55434,13902,33616,27181,80630,22064,22963,3652,33616,14934,80630,5705,0
7116,20000,1,2,2,29,5,2,-2,-1,-2,-1,8352,7540,7578,10255,13521,10382,4495,3300,3409,1263,13521,3705,1
7118,150000,2,2,2,26,0,-1,1,1,8,0,59896,65343,108991,34105,100436,37859,42716,25206,42649,15927,30012,22138,0
7119,30000,1,2,2,46,4,2,1,-2,-1,4,6693,13095,5377,18859,24299,18382,2343,13095,5377,6269,4891,8650,1
7120,50000,2,2,1,68,6,-1,-2,4,1,3,23384,32855,20342,11781,12092,31199,14756,10732,11287,3158,4651,31199,0
7121,20000,2,2,1,33,1,-1,8,2,-1,1,9723,11707,11788,6829,4991,6116,841,2092,3054,3580,2606,2052,0
7122,20000,2,1,1,50,0,0,-1,-1,2,0,6321,3403,14792,7999,9034,13003,6321,3403,6857,7999,2671,5501,0
7124,80000,2,1,2,66,-1,0,0,1,5,8,60648,24182,19271,17771,58368,34945,21284,5826,9069,11000,17180,8057,0
7125,150000,1,4,3,65,1,2,6,-1,3,8,44608,57198,64123,51018,51978,45825,20285,11398,18636,14621,16211,12064,1
7126,100000,2,1,2,21,-1,-1,-1,-1,-1,8,43098,64086,48200,35833,40452,72102,14735,9991,10209,16387,6558,35469,0
7127,50000,2,2,1,24,1,-1,3,0,3,0,13275,39845,30644,32681,31065,20143,2675,6298,10547,6676,5709,6176,1
7128,30000,1,2,3,25,8,4,4,6,-1,-1,12909,7261,12179,9151,12521,20603,2685,2618,3761,9151,12521,5418,1
7129,100000,2,1,2,38,-1,4,-1,0,3,6,75153,50996,52493,22203,52902,30897,27548,15526,26904,8936,4126,8762,0
7132,50000,1,2,1,24,6,2,-1,0,2,0,23746,25070,10184,26985,19776,28128,23746,6396,3230,12759,9069,5185,0
7134,10000,1,2,1,32,-1,-1,-1,0,0,2,7317,6537,3073,3320,3133,2574,2901,2908,3073,1796,869,1158,0
7135,80000,2,2,1,46,2,0,-1,3,-1,0,24585,35950,49164,23969,19382,33297,10285,11182,6952,10668,19382,33297,0
7137,150000,2,2,1,60,-1,-1,2,2,-1,0,107806,46708,14474,47921,40351,58990,67877,46708,4766,26308,16838,17257,0
7138,100000,2,2,2,50,2,6,5,-1,-1,6,33766,57920,40424,21994,31973,19471,11529,14998,14267,9272,10952,2277,0
7139,80000,1,2,2,25,-1,-1,-1,-1,0,1,24557,32397,37132,27635,52245,36320,3942,6269,37132,13771,15447,8396,0
7140,50000,2,1,1,29,-1,-1,4,1,0,0,35335,20231,22834,27683,26480,18921,6340,9117,22834,13763,12963,11011,0
7141,80000,1,2,1,47,2,2,4,5,6,2,34937,36676,34849,26501,45126,60624,2065,9277,15690,5080,19972,32320,0
7142,80000,2,1,2,55,2,-1,2,-1,3,1,33369,30372,34417,22942,32834,26601,14548,10980,3839,8049,32834,26601,0
7143,200000,2,2,1,65,0,-1,4,-1,1,-2,126064,55577,148756,117257,122193,38290,49946,17509,55686,36586,36155,16861,0
7144,20000,2,3,2,59,8,0,-1,4,0,-2,6600,5244,3983,11197,7402,9175,2619,1100,741,2017,4028,3058,0
7145,20000,2,2,2,39,2,8,-1,-1,-1,8,15133,15184,7571,3043,11570,6070,5555,3665,1732,3043,6119,2405,0
7146,10000,2,2,2,71,1,6,-1,-2,-1,-1,6538,3491,2537,5884,6140,2862,2378,1900,354,2250,1278,361,1
7147,150000,1,2,2,58,4,-1,-2,1,-2,-1,57863,81903,36564,62923,61219,87475,17413,81903,14059,28182,14034,9710,1
7148,80000,1,5,2,23,0,8,1,-1,-1,2,37233,24189,39122,42993,17980,59164,11033,9611,11557,14835,5243,20262,0
7149,30000,1,1,1,41,3,0,0,-1,1,2,20711,23912,28657,23236,16422,18811,1495,23912,9804,2921,16422,5571,1
7152,50000,2,2,2,72,0,0,4,-1,-2,-1,29303,9709,34040,17880,21583,34246,9589,2189,13388,5408,13371,15356,0
7153,20000,2,1,1,52,-1,-1,-1,-1,-1,1,18521,8949,12818,16139,8255,19688,2635,4165,6532,7862,3349,6139,0
7154,80000,1,1,2,44,2,8,0,1,-1,1,15411,43617,75864,54951,18859,28106,2126,5099,15850,19724,10642,11361,1
